,Location,Year,Distance (in meters),Stroke,Relay?,Gender,Team,Athlete,Results,Rank
307,Rio,2016,200m,Backstroke,0,Women,RUS,Daria Ustinova,00:02:07.890000,4
308,Rio,2016,200m,Backstroke,0,Women,AUS,Belinda Hocking,00:02:08.020000,4
309,Rio,2016,200m,Backstroke,0,Women,ZIM,Kirsty Leigh Coventry,00:02:08.800000,4
310,Rio,2016,200m,Backstroke,0,Women,CHN,Yaxin Liu,00:02:09.030000,4
311,Rio,2016,200m,Backstroke,0,Women,ISL,Eyglo Gustafsdottir,00:02:09.440000,4
312,Rio,2016,200m,Breaststroke,0,Men,KAZ,Dmitriy Balandin,00:02:07.460000,1
313,Rio,2016,200m,Breaststroke,0,Men,USA,Josh Prenot,00:02:07.530000,2
314,Rio,2016,200m,Breaststroke,0,Men,RUS,Anton Chupkov,00:02:07.700000,3
315,Rio,2016,200m,Breaststroke,0,Men,GBR,Andrew Willis,00:02:07.780000,4
316,Rio,2016,200m,Breaststroke,0,Men,JPN,Yasuhiro Koseki,00:02:07.800000,4
317,Rio,2016,200m,Breaststroke,0,Men,JPN,Ippei Watanabe,00:02:07.870000,4
318,Rio,2016,200m,Breaststroke,0,Men,GER,Marco Koch,00:02:08.000000,4
319,Rio,2016,200m,Breaststroke,0,Men,USA,Kevin Cordes,00:02:08.340000,4
320,Rio,2016,200m,Breaststroke,0,Men,KAZ,Dmitriy Balandin,00:02:07.460000,1
321,Rio,2016,200m,Breaststroke,0,Men,USA,Josh Prenot,00:02:07.530000,2
322,Rio,2016,200m,Breaststroke,0,Men,RUS,Anton Chupkov,00:02:07.700000,3
323,Rio,2016,200m,Breaststroke,0,Men,GBR,Andrew Willis,00:02:07.780000,4
324,Rio,2016,200m,Breaststroke,0,Men,JPN,Yasuhiro Koseki,00:02:07.800000,4
325,Rio,2016,200m,Breaststroke,0,Men,JPN,Ippei Watanabe,00:02:07.870000,4
326,Rio,2016,200m,Breaststroke,0,Men,GER,Marco Koch,00:02:08.000000,4
327,Rio,2016,200m,Breaststroke,0,Men,USA,Kevin Cordes,00:02:08.340000,4
328,Rio,2016,200m,Butterfly,0,Men,USA,Michael Phelps,00:01:53.360000,1
329,Rio,2016,200m,Butterfly,0,Men,JPN,Masato Sakai,00:01:53.400000,2
330,Rio,2016,200m,Butterfly,0,Men,HUN,Tamas Kenderesi,00:01:53.620000,3
331,Rio,2016,200m,Butterfly,0,Men,RSA,Chad Le Clos,00:01:54.060000,4
332,Rio,2016,200m,Butterfly,0,Men,JPN,Daiya Seto,00:01:54.820000,4
333,Rio,2016,200m,Butterfly,0,Men,DEN,Viktor Bromer,00:01:55.640000,4
334,Rio,2016,200m,Butterfly,0,Men,HUN,Laszlo Cseh,00:01:56.240000,4
335,Rio,2016,200m,Butterfly,0,Men,BEL,Louis Croenen,00:01:57.040000,4
336,Rio,2016,200m,Butterfly,0,Women,ESP,Mireia Belmonte,00:02:04.850000,1
337,Rio,2016,200m,Butterfly,0,Women,AUS,Madeline Groves,00:02:04.880000,2
338,Rio,2016,200m,Butterfly,0,Women,JPN,Natsumi Hoshi,00:02:05.200000,3
339,Rio,2016,200m,Butterfly,0,Women,USA,Cammile Adams,00:02:05.900000,4
340,Rio,2016,200m,Butterfly,0,Women,CHN,Yilin Zhou,00:02:07.370000,4
341,Rio,2016,200m,Butterfly,0,Women,CHN,Yufei Zhang,00:02:07.400000,4
342,Rio,2016,200m,Butterfly,0,Women,USA,Hali Flickinger,00:02:07.710000,4
343,Rio,2016,200m,Butterfly,0,Women,AUS,Brianna Throssell,00:02:07.870000,4
344,Rio,2016,200m,Freestyle,0,Men,CHN,Yang Sun,00:01:44.650000,1
345,Rio,2016,200m,Freestyle,0,Men,RSA,Chad Le Clos,00:01:45.200000,2
346,Rio,2016,200m,Freestyle,0,Men,USA,Conor Dwyer,00:01:45.230000,3
347,Rio,2016,200m,Freestyle,0,Men,GBR,James Guy,00:01:45.490000,4
348,Rio,2016,200m,Freestyle,0,Men,USA,Townley Haas,00:01:45.580000,4
349,Rio,2016,200m,Freestyle,0,Men,GER,Paul Biedermann,00:01:45.840000,4
350,Rio,2016,200m,Freestyle,0,Men,JPN,Kosuke Hagino,00:01:45.900000,4
351,Rio,2016,200m,Freestyle,0,Men,RUS,Aleksandr Krasnykh,00:01:45.910000,4
352,Rio,2016,200m,Freestyle,0,Women,USA,Katie Ledecky,00:01:53.730000,1
353,Rio,2016,200m,Freestyle,0,Women,SWE,Sarah Sjostrom,00:01:54.080000,2
354,Rio,2016,200m,Freestyle,0,Women,AUS,Emma Mckeon,00:01:54.920000,3
355,Rio,2016,200m,Freestyle,0,Women,ITA,Federica Pellegrini,00:01:55.180000,4
356,Rio,2016,200m,Freestyle,0,Women,CHN,Duo Shen,00:01:55.250000,4
357,Rio,2016,200m,Freestyle,0,Women,AUS,Bronte Barratt,00:01:55.250000,4
358,Rio,2016,200m,Freestyle,0,Women,SWE,Michelle Coleman,00:01:56.270000,4
359,Rio,2016,200m,Freestyle,0,Women,FRA,Charlotte Bonnet,00:01:56.290000,4
360,Rio,2016,200m,Individual medley,0,Men,USA,Michael Phelps,00:01:54.660000,1
361,Rio,2016,200m,Individual medley,0,Men,JPN,Kosuke Hagino,00:01:56.610000,2
362,Rio,2016,200m,Individual medley,0,Men,CHN,Shun Wang,00:01:57.050000,3
363,Rio,2016,200m,Individual medley,0,Men,JPN,Hiromasa Fujimori,00:01:57.210000,4
364,Rio,2016,200m,Individual medley,0,Men,USA,Ryan Lochte,00:01:57.470000,4
365,Rio,2016,200m,Individual medley,0,Men,GER,Philip Heintz,00:01:57.480000,4
366,Rio,2016,200m,Individual medley,0,Men,BRA,Thiago Pereira,00:01:58.020000,4
367,Rio,2016,200m,Individual medley,0,Men,GBR,Dan Wallace,00:01:58.540000,4
368,Rio,2016,200m,Individual medley,0,Women,HUN,Katinka Hosszu,00:02:06.580000,1
369,Rio,2016,200m,Individual medley,0,Women,GBR,Siobhan-Marie Oconnor,00:02:06.880000,2
370,Rio,2016,200m,Individual medley,0,Women,USA,Madeline Dirado,00:02:08.790000,3
371,Rio,2016,200m,Individual medley,0,Women,USA,Melanie Margalis,00:02:09.210000,4
372,Rio,2016,200m,Individual medley,0,Women,AUS,Alicia Coutts,00:02:10.880000,4
373,Rio,2016,200m,Individual medley,0,Women,CAN,Sydney Pickrem,00:02:11.220000,4
374,Rio,2016,200m,Individual medley,0,Women,RUS,Viktoriya Andreyeva,00:02:12.280000,4
375,Rio,2016,200m,Individual medley,0,Women,CHN,Shiwen Ye,00:02:13.560000,4
376,Rio,2016,400m,Freestyle,0,Men,AUS,Mack Horton,00:03:41.550000,1
377,Rio,2016,400m,Freestyle,0,Men,CHN,Yang Sun,00:03:41.680000,2
378,Rio,2016,400m,Freestyle,0,Men,ITA,Gabriele Detti,00:03:43.490000,3
379,Rio,2016,400m,Freestyle,0,Men,USA,Conor Dwyer,00:03:44.010000,4
380,Rio,2016,400m,Freestyle,0,Men,USA,Connor Jaeger,00:03:44.160000,4
381,Rio,2016,400m,Freestyle,0,Men,GBR,James Guy,00:03:44.680000,4
382,Rio,2016,400m,Freestyle,0,Men,AUS,David Mckeon,00:03:45.280000,4
383,Rio,2016,400m,Freestyle,0,Men,FRA,Jordan Pothain,00:03:49.070000,4
384,Rio,2016,400m,Freestyle,0,Women,USA,Katie Ledecky,00:03:56.460000,1
385,Rio,2016,400m,Freestyle,0,Women,GBR,Jazz Carlin,00:04:01.230000,2
386,Rio,2016,400m,Freestyle,0,Women,USA,Leah Smith,00:04:01.920000,3
387,Rio,2016,400m,Freestyle,0,Women,HUN,Boglarka Kapas,00:04:02.370000,4
388,Rio,2016,400m,Freestyle,0,Women,CAN,Brittany Maclean,00:04:04.690000,4
389,Rio,2016,400m,Freestyle,0,Women,AUS,Tamsin Cook,00:04:05.300000,4
390,Rio,2016,400m,Freestyle,0,Women,AUS,Jessica Ashwood,00:04:05.680000,4
391,Rio,2016,400m,Freestyle,0,Women,FRA,Coralie Balmy,00:04:06.980000,4
392,Rio,2016,400m,Individual medley,0,Men,JPN,Kosuke Hagino,00:04:06.050000,1
393,Rio,2016,400m,Individual medley,0,Men,USA,Chase Kalisz,00:04:06.750000,2
394,Rio,2016,400m,Individual medley,0,Men,JPN,Daiya Seto,00:04:09.710000,3
395,Rio,2016,400m,Individual medley,0,Men,GBR,Max Litchfield,00:04:11.620000,4
396,Rio,2016,400m,Individual medley,0,Men,USA,Jay Litherland,00:04:11.680000,4
397,Rio,2016,400m,Individual medley,0,Men,AUS,Thomas Fraser-Holmes,00:04:11.900000,4
398,Rio,2016,400m,Individual medley,0,Men,AUS,Travis Mahoney,00:04:15.480000,4
399,Rio,2016,400m,Individual medley,0,Men,ESP,Joan Lluis Pons Ramon,00:04:16.580000,4
400,Rio,2016,400m,Individual medley,0,Women,HUN,Katinka Hosszu,00:04:26.360000,1
401,Rio,2016,400m,Individual medley,0,Women,USA,Madeline Dirado,00:04:31.150000,2
402,Rio,2016,400m,Individual medley,0,Women,ESP,Mireia Belmonte,00:04:32.390000,3
403,Rio,2016,400m,Individual medley,0,Women,GBR,Hannah Miley,00:04:32.540000,4
404,Rio,2016,400m,Individual medley,0,Women,CAN,Emily Overholt,00:04:34.700000,4
405,Rio,2016,400m,Individual medley,0,Women,USA,Elizabeth Beisel,00:04:34.980000,4
406,Rio,2016,400m,Individual medley,0,Women,GBR,Aimee Willmott,00:04:35.040000,4
407,Rio,2016,400m,Individual medley,0,Women,JPN,Sakiko Shimizu,00:04:38.060000,4
408,Rio,2016,4x100,Freestyle,1,Men,USA,"Ryan Held, Anthony Ervin, Michael Phelps, James Feigen, Nathan Adrian, Caeleb Dressel, Blake Pieroni",00:03:09.920000,1
409,Rio,2016,4x100,Freestyle,1,Men,FRA,"William Meynard, Jeremy Stravius, Fabien Gilot, Mehdy Metella, Florent Manaudou, Clement Mignon",00:03:10.530000,2
410,Rio,2016,4x100,Freestyle,1,Men,AUS,"Cameron Mcevoy, Kyle Chalmers, Matthew Abood, James Magnussen, James Roberts",00:03:11.370000,3
411,Rio,2016,4x100,Freestyle,1,Men,RUS,"Aleksandr Popkov, Andrey Grechin, Danila Izotov, Alexander Sukhorukov, Vladimir Morozov",00:03:11.640000,4
412,Rio,2016,4x100,Freestyle,1,Men,BRA,"Joao De Lucca, Marcelo Chierighini, Gabriel Da Silva Santos, Matheus Santana, Nicolas Nilo",00:03:13.210000,4
413,Rio,2016,4x100,Freestyle,1,Men,BEL,"Dieter Dekoninck, Pieter Timmers, Jasper Aerents, Emmanuel Vanluchene, Glenn Surgeloose",00:03:13.570000,4
414,Rio,2016,4x100,Freestyle,1,Men,CAN,"Markus Thormeyer, Yuri Kisil, Santo Condorelli, Evan Van Moerkerke",00:03:14.350000,4
415,Rio,2016,4x100,Freestyle,1,Men,JPN,"Junya Koga, Shinri Shioura, Katsumi Nakamura, Kenji Kobase",00:03:14.480000,4
416,Rio,2016,4x100,Freestyle,1,Women,AUS,"Emma Mckeon, Madison Wilson, Bronte Campbell, Brittany Elmslie, Cate Campbell",00:03:30.650000,1
417,Rio,2016,4x100,Freestyle,1,Women,USA,"Simone Manuel, Lia Neal, Dana Vollmer, Allison Schmitt, Amanda Weir, Katie Ledecky, Abbey Weitzeil",00:03:31.890000,2
418,Rio,2016,4x100,Freestyle,1,Women,CAN,"Chantal Van Landeghem, Penny Oleksiak, Sandrine Mainville, Taylor Madison Ruck, Michelle Williams",00:03:32.890000,3
419,Rio,2016,4x100,Freestyle,1,Women,NZ,"Maud Van Der Meer, Ranomi Kromowidjojo, Marrit Steenbergen, Inge Dekker, Femke Heemskerk",00:03:33.810000,4
420,Rio,2016,4x100,Freestyle,1,Women,SWE,"Sarah Sjostrom, Michelle Coleman, Louise Hansson, Ida Lindborg, Ida Marko-Varga",00:03:35.900000,4
421,Rio,2016,4x100,Freestyle,1,Women,NL,"Erika Ferraioli, Aglaia Pezzato, Federica Pellegrini, Silvia Di Pietro",00:03:36.780000,4
422,Rio,2016,4x100,Freestyle,1,Women,FRA,"Mathilde Cini, Beryl Gastaldello, Anna Santamans, Charlotte Bonnet",00:03:37.450000,4
423,Rio,2016,4x100,Freestyle,1,Women,JPN,"Yayoi Matsumoto, Rikako Ikee, Miki Uchida, Misaki Yamaguchi",00:03:37.780000,4
424,Rio,2016,4x100,Medley,1,Men,USA,"Tom Shields, Cody Miller, Michael Phelps, Kevin Cordes, Ryan Murphy, David Plummer, Caeleb Dressel, Nathan Adrian",00:03:27.950000,2
425,Rio,2016,4x100,Medley,1,Men,GBR,"Chris Walker-Hebborn, Duncan Scott, James Guy, Adam Peaty",00:03:29.240000,3
426,Rio,2016,4x100,Medley,1,Men,AUS,"Cameron Mcevoy, David Morgan, Mitchell Larkin, Kyle Chalmers, Jake Packard",00:03:29.930000,4
427,Rio,2016,4x100,Medley,1,Men,RUS,"Aleksandr Sadovnikov, Anton Chupkov, Evgeny Koptelov, Vladimir Morozov, Grigory Tarasevich, Evgeny Rylov, Alexander Sukhorukov",00:03:31.300000,4
428,Rio,2016,4x100,Medley,1,Men,JPN,"Yasuhiro Koseki, Katsumi Nakamura, Ryosuke Irie, Takuro Fujii",00:03:31.970000,4
429,Rio,2016,4x100,Medley,1,Men,BRA,"Marcelo Chierighini, Joao Gomes, Guilherme Guido, Henrique Martins, Felipe Franca",00:03:32.840000,4
430,Rio,2016,4x100,Medley,1,Men,GER,"Steffen Deibler, Marco Koch, Damian Wierling, Christian Vom Lehn, Jan-Philip Glania",00:03:33.500000,4
431,Rio,2016,4x100,Medley,1,Men,IR,"Bence Pulai, Richard Bohus, Daniel Gyurta, Gabor Balog",,5
432,Rio,2016,4x100,Medley,1,Women,USA,"Kathleen Baker, Lilly King, Kelsi Worrell, Katie Meili, Dana Vollmer, Olivia Smoliga, Simone Manuel, Abbey Weitzeil",00:03:53.130000,1
433,Rio,2016,4x100,Medley,1,Women,AUS,"Madison Wilson, Emily Seebohm, Taylor Mckeown, Emma Mckeon, Brittany Elmslie, Madeline Groves, Cate Campbell",00:03:55.000000,2
434,Rio,2016,4x100,Medley,1,Women,DEN,"Rikke Moller Pedersen, Mie Nielsen, Jeanette Ottesen, Pernille Blume",00:03:55.010000,3
435,Rio,2016,4x100,Medley,1,Women,CHN,,00:03:55.180000,4
436,Rio,2016,4x100,Medley,1,Women,CAN,,00:03:55.490000,4
437,Rio,2016,4x100,Medley,1,Women,RUS,,00:03:55.660000,4
438,Rio,2016,4x100,Medley,1,Women,GBR,,00:03:56.960000,4
439,Rio,2016,4x100,Medley,1,Women,ITA,"Ilaria Bianchi, Carlotta Zofkova, Federica Pellegrini, Arianna Castiglioni",00:03:59.500000,4
440,Rio,2016,4x200,Freestyle,1,Men,USA,"Gunnar Bentz, Townley Haas, Ryan Lochte, Jack Conger, Conor Dwyer, Michael Phelps, Clark Smith",00:07:00.660000,1
441,Rio,2016,4x200,Freestyle,1,Men,GBR,"Dan Wallace, James Guy, Robbie Renwick, Stephen Milne, Duncan Scott",00:07:03.130000,2
442,Rio,2016,4x200,Freestyle,1,Men,JPN,"Yuki Kobori, Naito Ehara, Takeshi Matsuda, Kosuke Hagino",00:07:03.500000,3
443,Rio,2016,4x200,Freestyle,1,Men,AUS,"Daniel Smith, Mack Horton, Thomas Fraser-Holmes, Jacob Hansford, David Mckeon",00:07:04.180000,4
444,Rio,2016,4x200,Freestyle,1,Men,RUS,"Aleksandr Krasnykh, Mikhail Dovgalyuk, Nikita Lobintsev, Viacheslav Andrusenko, Danila Izotov",00:07:05.700000,4
445,Rio,2016,4x200,Freestyle,1,Men,GER,,00:07:07.280000,4
446,Rio,2016,4x200,Freestyle,1,Men,NLD,"Maarten Brzoskowski, Ben Schwietert, Sebastiaan Verschuren, Kyle Stolk, Dion Dreesens",00:07:09.100000,4
447,Rio,2016,4x200,Freestyle,1,Men,BEL,"Dieter Dekoninck, Louis Croenen, Glenn Surgeloose, Emmanuel Vanluchene, Pieter Timmers",00:07:11.640000,4
448,Rio,2016,4x200,Freestyle,1,Women,USA,"Katie Ledecky, Allison Schmitt, Madeline Dirado, Leah Smith, Missy Franklin, Melanie Margalis, Cierra Runge",00:07:43.030000,1
449,Rio,2016,4x200,Freestyle,1,Women,AUS,"Jessica Ashwood, Bronte Barratt, Emma Mckeon, Tamsin Cook, Leah Neale",00:07:44.870000,2
450,Rio,2016,4x200,Freestyle,1,Women,CAN,"Emily Overholt, Taylor Madison Ruck, Penny Oleksiak, Brittany Maclean, Katerine Savard, Kennedy Goss",00:07:45.390000,3
451,Rio,2016,4x200,Freestyle,1,Women,CHN,"Yuhan Zhang, Jie Dong, Duo Shen, Yanhan Ai, Shijia Wang",00:07:47.960000,4
452,Rio,2016,4x200,Freestyle,1,Women,SWE,"Michelle Coleman, Louise Hansson, Ida Marko-Varga, Sarah Sjostrom",00:07:50.260000,4
453,Rio,2016,4x200,Freestyle,1,Women,HUN,"Zsuzsanna Jakabos, Evelin Verraszto, Ajna Kesely, Boglarka Kapas, Katinka Hosszu",00:07:51.030000,4
454,Rio,2016,4x200,Freestyle,1,Women,RUS,"Arina Openysheva, Daria Ustinova, Veronika Popova",00:07:53.260000,4
455,Rio,2016,4x200,Freestyle,1,Women,JPN,"Rikako Ikee, Chihiro Igarashi, Sachi Mochida, Tomomi Aoki",00:07:56.760000,4
456,Rio,2016,50m,Freestyle,0,Men,USA,Anthony Ervin,21.400,1
457,Rio,2016,50m,Freestyle,0,Men,FRA,Florent Manaudou,21.410,2
458,Rio,2016,50m,Freestyle,0,Men,USA,Nathan Adrian,21.490,3
459,Rio,2016,50m,Freestyle,0,Men,GBR,Ben Proud,21.680,4
460,Rio,2016,50m,Freestyle,0,Men,UKR,Andriy Hovorov,21.740,4
461,Rio,2016,50m,Freestyle,0,Men,BRA,Bruno Fratus,21.790,4
462,Rio,2016,50m,Freestyle,0,Men,RSA,Bradley Edward Tandy,21.790,4
463,Rio,2016,50m,Freestyle,0,Men,LTU,Simonas Bilis,22.080,4
464,Rio,2016,50m,Freestyle,0,Women,DEN,Pernille Blume,24.070,1
465,Rio,2016,50m,Freestyle,0,Women,USA,Simone Manuel,24.090,2
466,Rio,2016,50m,Freestyle,0,Women,BLR,Aliaksandra Herasimenia,24.110,3
467,Rio,2016,50m,Freestyle,0,Women,GBR,Francesca Halsall,24.130,4
468,Rio,2016,50m,Freestyle,0,Women,AUS,Cate Campbell,24.150,4
469,Rio,2016,50m,Freestyle,0,Women,NED,Ranomi Kromowidjojo,24.190,4
470,Rio,2016,50m,Freestyle,0,Women,AUS,Bronte Campbell,24.420,4
471,Rio,2016,50m,Freestyle,0,Women,BRA,Etiene Medeiros,24.690,4
472,Rio,2016,800m,Freestyle,0,Women,USA,Katie Ledecky,00:08:04.790000,1
473,Rio,2016,800m,Freestyle,0,Women,GBR,Jazz Carlin,00:08:16.170000,2
474,Rio,2016,800m,Freestyle,0,Women,HUN,Boglarka Kapas,00:08:16.370000,3
475,Rio,2016,800m,Freestyle,0,Women,ESP,Mireia Belmonte,00:08:18.550000,4
476,Rio,2016,800m,Freestyle,0,Women,AUS,Jessica Ashwood,00:08:20.320000,4
477,Rio,2016,800m,Freestyle,0,Women,USA,Leah Smith,00:08:20.950000,4
478,Rio,2016,800m,Freestyle,0,Women,DEN,Lotte Friis,00:08:24.500000,4
479,Rio,2016,800m,Freestyle,0,Women,GER,Sarah Kohler,00:08:27.750000,4
480,London,2012,100m,Backstroke,0,Men,USA,Matt Grevers,52.160,1
481,London,2012,100m,Backstroke,0,Men,USA,Nick Thoman,52.920,2
482,London,2012,100m,Backstroke,0,Men,JPN,Ryosuke Irie,52.970,3
483,London,2012,100m,Backstroke,0,Men,FRA,Camille Lacourt,53.080,4
484,London,2012,100m,Backstroke,0,Men,GBR,Liam Tancock,53.350,4
485,London,2012,100m,Backstroke,0,Men,GER,Helge Meeuw,53.480,4
486,London,2012,100m,Backstroke,0,Men,AUS,Hayden Stoeckel,53.550,4
487,London,2012,100m,Backstroke,0,Men,CHN,Feiyi Cheng,53.770,4
488,London,2012,100m,Backstroke,0,Women,USA,Missy Franklin,58.330,2
489,London,2012,100m,Backstroke,0,Women,AUS,Emily Seebohm,58.680,3
490,London,2012,100m,Backstroke,0,Women,JPN,Aya Terakawa,58.830,4
491,London,2012,100m,Backstroke,0,Women,RUS,Anastasia Zueva,59.000,4
492,London,2012,100m,Backstroke,0,Women,GBR,Gemma Spofforth,59.200,4
493,London,2012,100m,Backstroke,0,Women,CHN,Jing Zhao,59.230,4
494,London,2012,100m,Backstroke,0,Women,AUS,Belinda Hocking,59.290,4
495,London,2012,100m,Backstroke,0,Women,CHN,Yuanhui Fu,00:01:00.500000,1
496,London,2012,100m,Breaststroke,0,Men,RSA,Cameron Van Der Burgh,58.460,2
497,London,2012,100m,Breaststroke,0,Men,AUS,Christian Sprenger,58.930,3
498,London,2012,100m,Breaststroke,0,Men,USA,Brendan Hansen,59.490,4
499,London,2012,100m,Breaststroke,0,Men,HUN,Daniel Gyurta,59.530,4
500,London,2012,100m,Breaststroke,0,Men,JPN,Kosuke Kitajima,59.790,4
501,London,2012,100m,Breaststroke,0,Men,AUS,Brenton Rickard,59.870,4
502,London,2012,100m,Breaststroke,0,Men,ITA,Fabio Scozzoli,59.970,4
503,London,2012,100m,Breaststroke,0,Men,LTU,Giedrius Titenis,00:01:00.840000,1
504,London,2012,100m,Breaststroke,0,Women,LTU,Ruta Meilutyte,00:01:05.470000,1
505,London,2012,100m,Breaststroke,0,Women,USA,Rebecca Soni,00:01:05.550000,2
506,London,2012,100m,Breaststroke,0,Women,JPN,Satomi Suzuki,00:01:06.460000,3
507,London,2012,100m,Breaststroke,0,Women,JAM,Alia Atkinson,00:01:06.930000,4
508,London,2012,100m,Breaststroke,0,Women,AUS,Leisel Jones,00:01:06.950000,4
509,London,2012,100m,Breaststroke,0,Women,USA,Breeja Larson,00:01:06.960000,4
510,London,2012,100m,Breaststroke,0,Women,RUS,Yuliya Efimova,00:01:06.980000,4
511,London,2012,100m,Breaststroke,0,Women,DEN,Rikke Moller Pedersen,00:01:07.550000,4
512,London,2012,100m,Butterfly,0,Men,USA,Michael Phelps,51.210,1
513,London,2012,100m,Butterfly,0,Men,RSA,Chad Le Clos,51.440,2
514,London,2012,100m,Butterfly,0,Men,RUS,Evgeny Korotyshkin,51.440,2
515,London,2012,100m,Butterfly,0,Men,SRB,Milorad Cavic,51.810,4
516,London,2012,100m,Butterfly,0,Men,GER,Steffen Deibler,51.810,4
517,London,2012,100m,Butterfly,0,Men,NED,Joeri Verlinden,51.820,4
518,London,2012,100m,Butterfly,0,Men,USA,Tyler Mcgill,51.880,4
519,London,2012,100m,Butterfly,0,Men,POL,Konrad Czerniak,52.050,4
520,London,2012,100m,Butterfly,0,Women,USA,Dana Vollmer,55.980,1
521,London,2012,100m,Butterfly,0,Women,CHN,Ying Lu,56.870,2
522,London,2012,100m,Butterfly,0,Women,AUS,Alicia Coutts,56.940,3
523,London,2012,100m,Butterfly,0,Women,SWE,Sarah Sjostrom,57.170,4
524,London,2012,100m,Butterfly,0,Women,ITA,Ilaria Bianchi,57.270,4
525,London,2012,100m,Butterfly,0,Women,DEN,Jeanette Ottesen,57.350,4
526,London,2012,100m,Butterfly,0,Women,USA,Claire Donahue,57.480,4
527,London,2012,100m,Butterfly,0,Women,GBR,Ellen Gandy,57.760,4
528,London,2012,100m,Freestyle,0,Men,USA,Nathan Adrian,47.520,1
529,London,2012,100m,Freestyle,0,Men,AUS,James Magnussen,47.530,2
530,London,2012,100m,Freestyle,0,Men,CAN,Brent Hayden,47.800,3
531,London,2012,100m,Freestyle,0,Men,FRA,Yannick Agnel,47.840,4
532,London,2012,100m,Freestyle,0,Men,NED,Sebastiaan Verschuren,47.880,4
533,London,2012,100m,Freestyle,0,Men,BRA,Cesar Cielo Filho,47.920,4
534,London,2012,100m,Freestyle,0,Men,CUB,Hanser Garcia,48.040,4
535,London,2012,100m,Freestyle,0,Men,RUS,Nikita Lobintsev,48.440,4
536,London,2012,100m,Freestyle,0,Women,NED,Ranomi Kromowidjojo,53.000,1
537,London,2012,100m,Freestyle,0,Women,BLR,Aliaksandra Herasimenia,53.380,2
538,London,2012,100m,Freestyle,0,Women,CHN,Yi Tang,53.440,3
539,London,2012,100m,Freestyle,0,Women,AUS,Melanie Schlanger,53.470,4
540,London,2012,100m,Freestyle,0,Women,USA,Missy Franklin,53.640,4
541,London,2012,100m,Freestyle,0,Women,GBR,Francesca Halsall,53.660,4
542,London,2012,100m,Freestyle,0,Women,DEN,Jeanette Ottesen,53.750,4
543,London,2012,100m,Freestyle,0,Women,USA,Jessica Hardy,54.020,4
544,London,2012,1500m,Freestyle,0,Men,CHN,Yang Sun,00:14:31.020000,1
545,London,2012,1500m,Freestyle,0,Men,CAN,Ryan Cochrane,00:14:39.630000,2
546,London,2012,1500m,Freestyle,0,Men,TUN,Oussama Mellouli,00:14:40.310000,3
547,London,2012,1500m,Freestyle,0,Men,KOR,Tae-Hwan Park,00:14:50.610000,4
548,London,2012,1500m,Freestyle,0,Men,ITA,Gregorio Paltrinieri,00:14:51.920000,4
549,London,2012,1500m,Freestyle,0,Men,USA,Connor Jaeger,00:14:52.990000,4
550,London,2012,1500m,Freestyle,0,Men,POL,Mateusz Sawrymowicz,00:14:54.320000,4
551,London,2012,1500m,Freestyle,0,Men,GBR,Daniel Fogg,00:15:00.760000,4
552,London,2012,200m,Backstroke,0,Men,USA,Tyler Clary,00:01:53.410000,1
553,London,2012,200m,Backstroke,0,Men,JPN,Ryosuke Irie,00:01:53.780000,2
554,London,2012,200m,Backstroke,0,Men,USA,Ryan Lochte,00:01:53.940000,3
555,London,2012,200m,Backstroke,0,Men,POL,Radoslaw Kawecki,00:01:55.590000,4
556,London,2012,200m,Backstroke,0,Men,CHN,Fenglin Zhang,00:01:55.590000,4
557,London,2012,200m,Backstroke,0,Men,JPN,Kazuki Watanabe,00:01:57.030000,4
558,London,2012,200m,Backstroke,0,Men,ISR,Yakov Toumarkin,00:01:57.620000,4
559,London,2012,200m,Backstroke,0,Men,AUS,Mitchell Larkin,00:01:58.020000,4
560,London,2012,200m,Backstroke,0,Women,USA,Missy Franklin,00:02:04.060000,1
561,London,2012,200m,Backstroke,0,Women,RUS,Anastasia Zueva,00:02:05.920000,2
562,London,2012,200m,Backstroke,0,Women,USA,Elizabeth Beisel,00:02:06.550000,3
563,London,2012,200m,Backstroke,0,Women,GBR,Elizabeth Simmonds,00:02:07.260000,4
564,London,2012,200m,Backstroke,0,Women,AUS,Meagen Nay,00:02:07.430000,4
565,London,2012,200m,Backstroke,0,Women,ZIM,Kirsty Leigh Coventry,00:02:08.180000,4
566,London,2012,200m,Backstroke,0,Women,FRA,Alexianne Castel,00:02:08.430000,4
567,London,2012,200m,Backstroke,0,Women,CAN,Sinead Russell,00:02:09.860000,4
568,London,2012,200m,Breaststroke,0,Men,HUN,Daniel Gyurta,00:02:07.280000,1
569,London,2012,200m,Breaststroke,0,Men,GBR,Michael Jamieson,00:02:07.430000,2
570,London,2012,200m,Breaststroke,0,Men,JPN,Ryo Tateishi,00:02:08.290000,3
571,London,2012,200m,Breaststroke,0,Men,JPN,Kosuke Kitajima,00:02:08.350000,4
572,London,2012,200m,Breaststroke,0,Men,USA,Scott Weltz,00:02:09.020000,4
573,London,2012,200m,Breaststroke,0,Men,USA,Clark Burckle,00:02:09.250000,4
574,London,2012,200m,Breaststroke,0,Men,AUS,Brenton Rickard,00:02:09.280000,4
575,London,2012,200m,Breaststroke,0,Men,GBR,Andrew Willis,00:02:09.440000,4
576,London,2012,200m,Breaststroke,0,Women,USA,Rebecca Soni,00:02:19.590000,1
